tweet_id,user_username,text,retweet_count,like_count,created_at,cluster
1389883229784743941,netzpolitik,"Der erweiterte Beschwerdeweg greift jedoch nur dann, wenn die ursprüngliche Meldung des Inhalts nach dem #NetzDG erfolgt ist – selbst wenn die Anbieter später nach ihren sogenannten Gemeinschaftsstandards löschen.",0,5,2021-05-05T10:02:39.000Z,blue
1389882649435676675,netzpolitik,"NetzDG-Reform: Mehr Rechte für Nutzer:innen nur auf schmalem Meldeweg

Gegen manche Löschentscheidungen großer sozialer Netze können sich Nutzer künftig besser wehren. Insgesamt stärkt das überarbeitete Netzdg ihre Rechte aber nur bedingt.

https://t.co/bieiun1YXG https://t.co/WrcWQ8fP9g",9,17,2021-05-05T10:00:21.000Z,blue
1389880905632817159,markscott82,"And in case it wasn't abundantly clear: no change to Section 230, or Europe's Digital Services Act, or Germany's NetzDG or the UK's Online Safety Bill or the slew of other content moderation proposals would have dealt with the Trump issue. It just wouldn't.",6,8,2021-05-05T09:53:25.000Z,blue
1387725776360026115,hwieduwilt,"Freiheit ist inzwischen Regulierungsjoker. Siehe auch: Freiheitseingriffe durch NetzDG und Digital Services Act damit verkaufen, dass es ja der Freiheit der anderen diene. War abzusehen, als sich nach dem Aus der FDP damals alle Parteien ""liberal"" nannten. https://t.co/DgesT4fxA5",4,13,2021-04-29T11:09:42.000Z,blue
1390910393690767360,nhaerting,"RT @IT_securitynews CPDP 2021 – Moderator: Niko Härting ‘Collateral Damages Of Enforcement – Digital Services Act, Network Enforcement Act, And Loi Avia’ https://t.co/63DQNtvIdz",1,0,2021-05-08T06:04:14.000Z,blue
1390694678564118529,netzpolitik_org,Angenommen wurde die Novelle des #NetzDG mit den Stimmen der Regierungsparteien: Die schwarz-rote Koalition will Schwachstellen am Netzwerkdurchsetzungsgesetz beseitigen https://t.co/gTEpXSNbqK,3,7,2021-05-07T15:47:03.000Z,blue
1390680480673148930,bundesrat,"Gestern im #Bundestag beschlossen, am 28. Mai zur abschließenden Beratung im #Bundesrat: Fortentwicklung des Netzwerkdurchsetzungsgesetzes #NetzDG
https://t.co/2RAmkAa1Lf",0,7,2021-05-07T14:50:38.000Z,blue
1390587827910545409,markscott82,"There’s also greater scope for people to appeal if they feel that their social media posts have been removed by accident.

Reminder: NetzDG has done nothing to stop rise of online hate speech in Germany. So far, it’s mostly been extra paper work for the companies, nothing more",3,6,2021-05-07T08:42:28.000Z,blue
1390587356655276033,markscott82,"ICYMI - Germany just updated its online hate speech rules, known as NetzDG, to force social media players to inform the country’s law enforcement whenever they take down illegal content (within 24 hours or face hefty fines) https://t.co/cSaJIK1o9q",11,14,2021-05-07T08:40:36.000Z,blue
1390366019688992774,heiseonline,NetzDG-Reform: Bundestag will Strukturen von Hetzern ermitteln​ https://t.co/CpyjWAtK0K #NetzDG #HateSpeech,9,10,2021-05-06T18:01:05.000Z,blue
1390351712565841931,golem,NetzDG-Reform beschlossen: Mehr Rechte für Nutzer und Wissenschaftler #NetzDG https://t.co/bGV7WxGYvE,6,6,2021-05-06T17:04:14.000Z,blue
1392401158124318724,markscott82,"@sumolaw Agreed. Germany’s NetzDG may not be perfect, but at least it relies on legally-defined definitions of illegal content",0,1,2021-05-12T08:48:00.000Z,blue
1398199111342493698,bundesrat,Bekämpfung von #Hatespeech im #Internet und den #SozialenMedien: Der #Bundesrat hat heute Änderungen am #NetzDG gebilligt. Mehr dazu in #BundesratKOMPAKT https://t.co/FSrIaIDZg1,1,4,2021-05-28T08:47:00.000Z,blue
1397541780564836354,bundesrat,Übermorgen zur abschließenden Beratung im #Bundesrat: Änderungen am #NetzDG zur besseren Bekämpfung von #Hatespeech im #Internet und den #SozialenMedien. #BundesratKOMPAKT https://t.co/FSrIaImnRr,1,4,2021-05-26T13:15:00.000Z,blue
1395301193619066880,bundesrat,"Bekämpfung von #Hatespeech: Der #Bundestag hat Änderungen des #NetzDG beschlossen, die am 28.5. abschließend auf der #TO des #Bundesrat​es stehen. Details dazu in #BundesratKOMPAKT https://t.co/FSrIaIDZg1",0,5,2021-05-20T08:51:42.000Z,blue
1400706251277877249,netzpolitik,"Digitale-Dienste-Gesetz: Vorbild Netzwerkdurchsetzungsgesetz.

Ein erster Entwurf des federführenden Ausschusses im EU-Parlament zum #dsa bringt kurze Löschfristen für illegale Inhalte und Uploadfilter für Online-Händler ins Spiel. 

https://t.co/8BqUTlLUTk https://t.co/FROMKF1PNt",5,11,2021-06-04T06:49:28.000Z,blue
1399296593715556354,bundesrat,Nutzerfreundliche Meldewege bei Beschwerden und ein Gegenvorstellungsverfahren: Am 28. Mai hat der #Bundesrat Änderungen am #NetzDG gebilligt. Ziel ist die bessere Bekämpfung von #Hatespeech im #Internet und den #SozialenMedien.#BundesratKOMPAKT https://t.co/FSrIaImnRr,1,5,2021-05-31T09:28:00.000Z,blue
1403029249603297287,golem,NetzDG: Justizministerium will #Telegram regulieren https://t.co/I4AnCqXWbz,10,15,2021-06-10T16:40:14.000Z,blue
1402584816781086724,bundesrat,"Heute im #BGBl, bald zu großen Teilen in Kraft: Änderungen am #NetzDG, die der #Bundesrat am 28. Mai gebilligt hatte. Sie dienen der besseren Bekämpfung von #Hatespeech im #Internet und den #SozialenMedien. Einzelheiten in #BundesratKOMPAKT https://t.co/FSrIaIDZg1",4,5,2021-06-09T11:14:13.000Z,blue
1401871434968883201,hwieduwilt,"Wir sprechen u.a. über Verbandssanktionen, NetzDG, Digitalisierung, Eizellenspende, den Zugang zum Recht (und beim Thema Gendern schmeiße ich aus Protest die Flaschen um 😡😡😡). https://t.co/3FLjPnBg83",0,6,2021-06-07T11:59:30.000Z,blue
1404816619549900806,nhaerting,RT @Telemedicus Bußgeldverfahren wg. #NetzDG gegen #Telegram eingeleitet https://t.co/F3o7IE1Z7B,3,0,2021-06-15T15:02:36.000Z,blue
1404807839818960911,sas_assion,RT @adrschn Bußgeldverfahren wg. #NetzDG gegen #Telegram eingeleitet https://t.co/qOqpxjTgga,2,0,2021-06-15T14:27:43.000Z,blue
1404442546718318603,heiseonline,Bundesamt für Justiz geht gegen Telegram vor https://t.co/YQykI4mqSc #Telegram #NetzDG,10,32,2021-06-14T14:16:11.000Z,blue
1409088738618138627,hwieduwilt,"Hörenswert. (@petertauber sagt, er nehme keinen Rückgang der #Meinungsfreiheit wahr. Es gebe kein Recht auf Widerspruchsfreiheit. Er hat mit Letzterem Recht, aber es gibt eine Erosion der Meinungsfreiheit: Durch das Regulierungstandem aus Staaten (NetzDG) und Tech-Konzernen.) https://t.co/ZEPsxRR2Ms",1,11,2021-06-27T09:58:29.000Z,blue
1407723178940641289,hwieduwilt,@D_K_2000 @TwitterDE Genau deshalb halte ich wenig von NetzDG und Plattformaufsicht.,0,7,2021-06-23T15:32:14.000Z,blue
1405795577141604356,hwieduwilt,"(Lehne v. H.s Schlussfolgerungen - Lob fürs NetzDG und ihre Forderung ""Plattformen sollen mehr machen"" - ab, aber ihren Befund kann Mann schon mal zur Kenntnis nehmen.)",0,2,2021-06-18T07:52:38.000Z,blue
1410132040750673922,hwieduwilt,*Netzwerkdurchsetzungsgesetz,0,19,2021-06-30T07:04:12.000Z,blue
1409498340857888776,heiseonline,NetzDG-Reform: Forschung zu Strukturen von Hetze ermöglicht https://t.co/n7rowx5vR0 #NetzDG #Bundestag,5,10,2021-06-28T13:06:06.000Z,blue
1410947134950678532,hwieduwilt,"Bei ""Zusammenarbeit von Medien und Justiz"" und den Medienanstalten als Hilfssheriffs wird mir etwas unwohl, aber ein besserer Weg gegen strafbare ""Hassrede"" als das #NetzDG ist dieser Schritt mit Sicherheit. https://t.co/LuNEFCxXm1",13,71,2021-07-02T13:03:05.000Z,blue
1415970269605339138,sas_assion,"RT @Scaramouche1989 Sehr guter Vortrag über ""Neues vom #NetzDG"" bei der @Telemedicus #soko21 👍 Zu meiner Überraschung ging die Referentin von @HateAid auch auf das Risiko von #Overblocking ein, und der Vortrag ist mit 17 Minuten auch schön kurz und präzise. Empfehlenswert! https://t.co/cFHS4pXEev",6,0,2021-07-16T09:43:14.000Z,blue
1413515482372599810,hwieduwilt,"RT @NicoKuhlmann Das Ende des #NetzDG?

Auf EU-Ebene wird gegenwärtig der Digital Services Act (#DSA) erarbeitet. Nun hat die EU Kommission auf Anfrage klargestellt, dass der DSA alle nationalen Regelungen verdrängen soll, die den gleichen Anwendungsbereich haben. 

Link: https://t.co/jRcFfoa2r1 https://t.co/X9gGyCegbA",12,0,2021-07-09T15:08:47.000Z,blue
1413499478745681922,netzpolitik_org,Das Bundesamt für Justiz geht mit den Regeln des Netzwerkdurchsetzungsgesetzes gegen den Messenger Telegram vor. Der Dienst hat sich bisher gegen staatliche Eingriffe und Löschungen von Inhalten weitgehend gesperrt. https://t.co/8jLKQri7WI,12,20,2021-07-09T14:05:11.000Z,blue
1420030848796184578,golem,Illegale Inhalte: Youtube klagt gegen das NetzDG #NetzDG https://t.co/gMGcPh3Tya,5,14,2021-07-27T14:38:31.000Z,blue
1420014790789971983,nhaerting,"RT @m_hoppenstedt Die BKA-Zentralstelle, die im größeren Stil Ermittlungen gegen strafbare Inhalte auf Facebook, YouTube und Co. ermöglichen soll, kommt vor dem Verwaltungsgericht Köln auf den Prüfstand: https://t.co/SFHRoVmlRw",11,0,2021-07-27T13:34:43.000Z,blue
1420001172052709404,sas_assion,"RT @m_hoppenstedt Die BKA-Zentralstelle, die im größeren Stil Ermittlungen gegen strafbare Inhalte auf Facebook, YouTube und Co. ermöglichen soll, kommt vor dem Verwaltungsgericht Köln auf den Prüfstand: https://t.co/SFHRoVmlRw",11,0,2021-07-27T12:40:36.000Z,blue
1419978661059600404,heiseonline,Google-Tochter YouTube klagt gegen das Netzwerkdurchsetzungsgesetz https://t.co/Etw3rEmZAs #Datenübermittlung #Google,11,27,2021-07-27T11:11:09.000Z,blue
1419959884267888652,nhaerting,"RT @CarolineGreer Google/YT challenges the #NetzDG revision, on the basis that it interferes with the rights of users, is in conflict with data protection, &amp; violates German constitutional &amp; European law. The transfer of sovereign tasks to private companies is problematic https://t.co/EPoxMuFrkX",11,0,2021-07-27T09:56:32.000Z,blue
1419956856500404258,sas_assion,"""Für uns ist der Schutz der Daten unserer Nutzer:innen ein zentrales Anliegen. Wir haben uns daher entschlossen, die betreffenden Verpflichtungen des Gesetzespakets durch das Verwaltungsgericht Köln im Rahmen einer Feststellungsklage prüfen zu lassen."" #NetzDG https://t.co/OVqiFzvjUI",0,5,2021-07-27T09:44:30.000Z,blue
1421494885513846794,netzpolitik_org,"RT @JanaBallweber Google und Facebook sagen dem deutschen Sonderweg bei der Plattformregulierung den Kampf an. Im Zentrum der Kritik steht das #NetzDG mit der zentralen Datensammlung beim BKA. Auch der #Medienstaatsvertrag gerät immer mehr unter Beschuss.
https://t.co/j9FXA2PxV0",7,0,2021-07-31T15:36:05.000Z,blue
1421130821566611461,netzpolitik_org,"Google und FB klagen wegen des Rechts auf informationelle Selbstbestimmung: Würde zu Ungunsten der deutschen Regierung entschieden werden, stünde das gesamte #NetzDG vor dem Aus https://t.co/7Ci3vcUrdF",10,21,2021-07-30T15:29:25.000Z,blue
1421035487788142594,hwieduwilt,"Das ist ein Lied, das v.a. die SPD in ihren NetzDG-Argumentationen singt. Es ist so falsch, das nicht einmal das Gegenteil stimmt.",0,12,2021-07-30T09:10:36.000Z,blue
1420334741384011778,gutjahr,"Soll ich mal die E-Mails posten, die Ihr mir seinerzeit geschickt hattet, als ich Euch 2016 angefleht hatte, die sexistischen und antisemitischen Kackscheiss-Videos über meine Tochter zu entfernen? Boah, @sabinefra. Kein Gewissen? #google #netzDG https://t.co/WyuzzdqZjl https://t.co/iwDnGIjp4a",9,53,2021-07-28T10:46:05.000Z,blue
1420055905392070656,nhaerting,"RT @Torbatschow Weitgehend unbemerkt hat @GoogleDE eine juristische Offensive gegen #NetzDG und #MStV gestartet, die die gesamte deutsche Plattformregulierung zu Fall bringen könnte. Mehrere Verwaltungsgerichte haben Klageeingänge bestätigt. (Kurz-#thread) https://t.co/ncBirEBUc2",75,0,2021-07-27T16:18:05.000Z,blue
1421757865140838402,heiseonline,NetzDG: Beschwerden bei Facebook um 1844 Prozent gestiegen https://t.co/mQXN8FtV4c #Beschwerden #Facebook,11,12,2021-08-01T09:01:04.000Z,blue
1425807019081089024,netzpolitik_org,"„Die schlechtesten Ideen der ganzen Welt“ sind in einem neuen kanadischen Gesetz gegen ""schädliche Inhalte"" im Internet vereint, sagt @daphnehk. Bürgerrechtsorganisationen wie die @EFF befürchten eine massive Einschränkung der Meinungsfreiheit. https://t.co/1fmOvzvZkZ",18,27,2021-08-12T13:10:58.000Z,blue
1424987799137177600,hwieduwilt,"RT @flueke Heute hat @hwieduwilt im @Europe_Table_ für uns analysiert, welche Fehler der #DigitalServicesAct #DSA aus seiner Perspektive vom #NetzDG geerbt hat und warum er an der Realität vorbeizugehen droht. #contentmoderation #plattformrecht
https://t.co/NgEA3A63Qi",4,0,2021-08-10T06:55:40.000Z,blue
1433802235042009095,heiseonline,NetzDG-Verstöße: Facebook hat fünf Millionen Euro an Strafen gezahlt https://t.co/yD2vEaGdCk #Facebook #NetzDG,6,7,2021-09-03T14:41:06.000Z,blue
1437870435920662536,nhaerting,"In der@#Corona-Krise passiert zunehmend das, wovor viele im Zusammenhang mit dem #NetzDG gewarnt haben: Beiträge werden als angebliche #FakeNews gesperrt, Accounts stillgelegt wegen kritischer (wissenschaftlicher) Beiträge.",94,505,2021-09-14T20:06:40.000Z,blue
1442451727853125639,heiseonline,Twitter-Alternative für Rechte: Bußgeldbescheid wegen NetzDG gegen Gab https://t.co/2ZbVcSMTj2 #Gab #NetzDG,7,11,2021-09-27T11:31:06.000Z,blue
1443988129225060354,heiseonline,NetzDG: Gegenvorstellungsverfahren für soziale Netzwerke greift https://t.co/l27D1gdD54 #NetzDG #SozialeNetzwerke,10,10,2021-10-01T17:16:12.000Z,blue
1457651405561470977,hwieduwilt,"Es ist wie mi“Wetten, dass“: Ein Nostalgie-Event, aber für „Zensursula“: Die EU bastelt an einer Art Super-NetzDG, dem #dsa. Daran ist manches sehr sinnvoll - aber grad explodieren Quatsch-Vorschläge wie die unseeligen Netzsperren. Als wäre wieder 2006. https://t.co/kvkd93fDIq",32,96,2021-11-08T10:09:11.000Z,blue
1469669820975259655,heiseonline,Twitter soll wegen beleidigender Tweets Entschädigung zahlen https://t.co/LWjPBc6B2Z #Hatespeech #NetzDG,9,11,2021-12-11T14:06:05.000Z,blue
1469612054407434242,nhaerting,"RT @StephanusHH Das #netzDG. Eine der schlimmsten illiberalen Sünden der Bundesrepublik. Die #FDP dazu im Wahlkampf 2021, die FDP dazu nach dem Wahlkampf. Das darf nicht wahr sein! https://t.co/QtgvOVG0w4",113,0,2021-12-11T10:16:32.000Z,blue
1470665510215991298,sas_assion,"Zur Debatte um #NetzDG-Pflichten für #Telegram: 

Messengerdienste sind nach neuem Recht Telekommunikationsdienste. Wer TK-Dienste verpflichten will, politisch unerwünschte Inhalte aus der Kommunikation ihrer Kunden auszufiltern, legt die Axt an demokratische Grundwerte.",66,180,2021-12-14T08:02:35.000Z,blue
1470647992524886022,nhaerting,Machtlos gegen Telegram #Corona #NetzDG https://t.co/Xzn2CMdKLa via @faznet,11,29,2021-12-14T06:52:59.000Z,blue
1470273799685877760,heiseonline,Faeser will härter gegen Telegram wegen Hass im Netz vorgehen  https://t.co/ZmYGmQ92bG #Telegram #NetzDG,5,25,2021-12-13T06:06:04.000Z,blue
1470709362545078272,nhaerting,"RT @sas_assion Zur Debatte um #NetzDG-Pflichten für #Telegram: 

Messengerdienste sind nach neuem Recht Telekommunikationsdienste. Wer TK-Dienste verpflichten will, politisch unerwünschte Inhalte aus der Kommunikation ihrer Kunden auszufiltern, legt die Axt an demokratische Grundwerte.",66,0,2021-12-14T10:56:51.000Z,blue
1470871069720522756,sas_assion,"@RainbowDerpyYaY Die meisten Diskursteilnehmer differenzieren leider nicht, sondern fordern eine Einbeziehung von ""Messengerdiensten"" (als solchen!) in den Anwendungsbereich des NetzDG. Wenn ordentlich differenziert wird, habe ich insoweit kein Problem.",0,0,2021-12-14T21:39:25.000Z,blue
1471780987902304257,zeitonline,"Um auf Plattformen wie #Youtube und #Facebook nicht gesperrt zu werden, weichen Extremisten laut einer Studie zunehmend auf #Telegram aus. https://t.co/bIElnnbPWo",6,17,2021-12-17T09:55:06.000Z,blue
1471535862655635461,netzpolitik_org,"Du weißt, wie viele Bits ein Byte hat und wie viele Paragraphen das NetzDG? Du hast im letzten Jahr auf https://t.co/yIKMrTxqaJ gut aufgepasst? Dann miss dich mit unserer Redaktion – im netzpolitik.org-Pubquiz gleich um 19 Uhr.
https://t.co/0UUVCTEdEb",3,13,2021-12-16T17:41:04.000Z,blue
1473927458114179076,nhaerting,"Statt das umstrittene Gesetz zu den BKA-Meldepflichten zu einem Stück „Justizgeschichte“ hochzujubeln, hätte man zumindest auch einmal erwähnen können, dass es statt deutscher Alleingänge und Blaupausen für Autokraten bald einen Digital Services Act geben wird. #NetzDG #DSA https://t.co/QCUY9LxZCi",2,14,2021-12-23T08:04:24.000Z,blue
1476170426250416135,hwieduwilt,"@AlexAmtmann Sehr berechtigte Frage. (Aber der DSA wird ja nicht als Medienregulierung betrachtet, ebensowenig wie das NetzDG.)",0,2,2021-12-29T12:37:10.000Z,blue
1480834336341561345,zeitonline,"Das #NetzDG wird reformiert: Ab 1. Februar müssen soziale Netzwerke strafbare Inhalte nicht nur löschen, sondern auch melden. Das #BKA rechnet mit sehr viel Mehrarbeit. https://t.co/wALJtsbmxA",11,29,2022-01-11T09:29:53.000Z,blue
1481603894199345154,netzpolitik_org,"Laut einer Studie ist Twitter seit dem NetzDG weniger toxisch, schädliche Effekte abgeschwächt: Unerwünschte Nebenwirkungen wie Overblocking oder Verhaltungsänderung ließen sich nicht nachweisen https://t.co/pdEFEI2zQb",4,38,2022-01-13T12:27:49.000Z,blue
1486734769857568776,heiseonline,Klage: TikTok will nicht Nutzerdaten massenhaft an das BKA melden https://t.co/eG4gOIBKh6 #TikTok #NetzDG,6,16,2022-01-27T16:16:05.000Z,blue
1486583861546999813,golem,Netzwerkdurchsetzungsgesetz: Tiktok will Nutzerdaten nicht in großem Stil ans BKA melden  https://t.co/zrTDuzD12m,3,8,2022-01-27T06:16:26.000Z,blue
1485623072761786375,netzpolitik_org,RT @Das_NETTZ Mal was Positives: Laut einer Studie zeigt das NetzDG Wirkung und Twitter ist aufgrund einer nachweislichen Reduktion von Hatespeech ein (zumindest etwas) weniger toxischer Ort geworden. https://t.co/RSQ63aKcIY,4,0,2022-01-24T14:38:36.000Z,blue
1484470473291452419,hwieduwilt,Diese Dissertation sollte sich Nancy Faeser mal ins Büro bestellen: Das #netzdg ist verfassungswidrig! #informationsfreiheit https://t.co/caOwtYt8E5 https://t.co/DZaXmXaj77,1,10,2022-01-21T10:18:35.000Z,blue
1488172140453109768,netzpolitik_org,Ab Februar sollen große Anbieter sozialer Netzwerke mutmaßlich strafbare Inhalte ans BKA melden. Doch viele Anbieter wehren sich. Ein Überblick und die Kritik an der Meldepflicht https://t.co/XKHUndoGqU,13,25,2022-01-31T15:27:41.000Z,blue
1487126096457965569,heiseonline,NetzDG-Bußgeld: Justizminister Buschmann will Telegram mit Trick beikommen https://t.co/ePha7HjeJ5 #Telegram #Bußgeld,5,13,2022-01-28T18:11:05.000Z,blue
1486978613350125573,sas_assion,"RT @Torbatschow Ab Dienstag müssen Soziale Netzwerke illegale Inhalte ans @BKA weiterleiten, so will es die #NetzDG-Änderung. Doch schon heute sagt die Behörde: Da wird nix kommen. Über einen Rechtsbruch mit Ansage, heute im @TspBackgroundDi:
https://t.co/SpJWr1smKj",6,0,2022-01-28T08:25:02.000Z,blue
1488509110840668162,netzpolitik,"RT @vieuxrenard Das Problem sind nicht zu wenig Anzeigen, sondern zu wenig Personal bei Polizei u Justiz, das die Fälle aufklärt. Zehntausende Meldungen dürften die Strafverfolgung eher behindern.

Daher entwickeln @freiheitsrechte eine Alternative:

https://t.co/9VXqtfDLW8

#netzdg #hatespeech https://t.co/dsZh9RpwY5",18,0,2022-02-01T13:46:41.000Z,blue
1488433296103161856,golem,"Facebook, Google, Tiktok: NetzDG wird nach Klagen teilweise nicht angewendet  https://t.co/wsRSHT6afK",1,6,2022-02-01T08:45:26.000Z,blue
1488184321777311746,heiseonline,"Google, Facebook und Twitter wollen keine Daten an Bundeskriminalamt herausgeben https://t.co/eoGxyOZDGy #Google #NetzDG",14,26,2022-01-31T16:16:06.000Z,blue
1490639245622525954,heiseonline,"Das NetzDG und die ""Kooperation"" der Plattformen https://t.co/8I47uS0upL",4,7,2022-02-07T10:51:05.000Z,blue
1495108540368887816,nhaerting,"RT @mschirmbacher Ob ihr joggen seid, auf der Couch abhängt oder kocht: Weekend time is Podcast time! In unserer neuen Folge von @haerting|fm geht es um das #NetzDG, #Analytics, @RenateKuenast, vor allem aber um den richtigen Umgang mit Cyberangriffen in der Praxis https://t.co/FfuF715EzW https://t.co/TCBX1DrehY",3,0,2022-02-19T18:50:28.000Z,blue
1494119678242869255,heiseonline,"NetzDG-Fälle: ""Impfen macht frei"" und Verweise auf Judensterne sind zulässig https://t.co/TqRn23lM4I #FSM #NetzDG",4,8,2022-02-17T01:21:05.000Z,blue
1493867411317137411,hwieduwilt,"Halte #NetzDG und andere juristische Eingriffe für das falsche Werkzeug, um eine bessere Debattenkultur zu erzwingen. Aber seit Twitter sich auch für mich anfühlt wie eine Runde Squash in der Klärgrube, verstehe ich den Impuls betroffener Politiker, die sich sowas wünschen.",2,47,2022-02-16T08:38:40.000Z,blue
1493862934396780550,nhaerting,RT @mschirmbacher Und im Newsteil gibt es meine Meinung zu den Google #Analytics News aus Wien und von der #CNIL... Außerdem neues #NetzDG und #renatekünast (vor dem BVerfG nicht zur Impfpflicht) https://t.co/rQxDLkQzSi,2,0,2022-02-16T08:20:52.000Z,blue
1493563313841750016,hwieduwilt,"RT @anncathrin87 Das #NetzDG wird mit dem #DSA faktisch abgeschafft! 

Die @FNFreiheit veröffentlichte heute ein beauftragtes Rechtsgutachten, das zeigt: Der DSA kann für mehr Freiheit und mehr Sicherheit im Netz sorgen. Die wichtigsten Erkenntnisse im Thread: https://t.co/lzJOpCMHzO",9,0,2022-02-15T12:30:17.000Z,blue
1498775531571097600,netzpolitik_org,"Google und Meta klagen gegen Teile des #NetzDG. Nun haben sie einen ersten Erfolg erzielt: Die Meldepflicht im NetzDG verstößt gegen das Herkunftslandprinzip, so das Verwaltungsgericht Köln. https://t.co/peIm2yVoYd",15,28,2022-03-01T21:41:47.000Z,blue
1498738879360389125,nhaerting,"Über das ""Überraschend"" lann man sich streiten. #NetzDG https://t.co/rm9sCgSdng",6,21,2022-03-01T19:16:08.000Z,blue
1498721248377020419,heiseonline,NetzDG: Verwaltungsgericht kippt BKA-Meldepflicht für soziale Netzwerke https://t.co/m3w7iJwGqk #NetzDG #HateSpeech,16,31,2022-03-01T18:06:05.000Z,blue
1498698010720677889,nhaerting,"RT @konradlitschko Schlappe für das dt. #NetzDG: Das VG Köln erklärt zentrale Vorschriften für „unanwendbar“, wegen „Verstößen gegen unionsrechtliche Vorschriften“. Für strafbare Inhalte in Social Media sei das Recht des Sitzstaates zuständig. Eilanträge von Google &amp; Meta damit teils erfolgreich.",20,0,2022-03-01T16:33:44.000Z,blue
1498694915492139008,golem,Gerichtsurteil: NetzDG ist teilweise europarechtswidrig  https://t.co/NqJetAnuxe,21,37,2022-03-01T16:21:26.000Z,blue
1498680034151866376,sas_assion,"RT @Torbatschow Just in: #NetzDG ist in Teilen europarechtswidrig, so das VG Köln. U.a. Meldepflicht illegaler Inhalte ans BKA verstößt gegen Herkunftslandprinzip, so die Entscheidung im Eilverfahren zugunsten von Meta und Google. Details morgen im @TspBackgroundDi. #breaking",91,0,2022-03-01T15:22:18.000Z,blue
1499323979676459009,nhaerting,"RT @Loeffel_Abrar OLG Frankfurt/M zu Prüfpflichten von Hostprovidern im Äußerungsrecht. Die Reaktionszeit soll sich am #NetzDG orientieren: 
- bei offens. Rechtswidrigkeit bis zu 24h
- In anderen Fällen 7-14 Tage 

16 U 253/20 https://t.co/vBPzXBZNQy 

@RA_Conrad @Arnd_Diringer @HoechDominik #TMG https://t.co/akNbBsztVG",10,0,2022-03-03T10:01:07.000Z,blue
1499006721712345096,golem,Illegale Inhalte: Regierung prüft Beschwerde gegen NetzDG-Urteil  https://t.co/fxfz5f8xRP,3,7,2022-03-02T13:00:27.000Z,blue
1498942866768510976,netzpolitik_org,"RT @netzpolitik_org Google und Meta klagen gegen Teile des #NetzDG. Nun haben sie einen ersten Erfolg erzielt: Die Meldepflicht im NetzDG verstößt gegen das Herkunftslandprinzip, so das Verwaltungsgericht Köln. https://t.co/peIm2yVoYd",15,0,2022-03-02T08:46:43.000Z,blue
1504142055429263369,golem,#NetzDG: Google und Meta wollen vollen Sieg vor Gericht https://t.co/2D6VDNfre5,3,8,2022-03-16T17:06:26.000Z,blue
1504087875809427457,heiseonline,NetzDG: Google und Meta legen Beschwerde beim Oberverwaltungsgericht ein https://t.co/ZGnNIccHBu #NetzDG #Google,6,14,2022-03-16T13:31:08.000Z,blue
1509969526733119488,sas_assion,"RT @_robinhob Meine 2c zum Rohrkrepierer GroKo-NetzDG-Reform. Die Ampel behält sich eher halbherzig eine Beschwerde gegen das Aus vor Gericht vor. Schlimm alles, und richtig teuer, auch aus Reputationsgründen. https://t.co/ZgDst1gl80",3,0,2022-04-01T19:02:43.000Z,blue
1507022197562376196,heiseonline,NetzDG-Streit mit Telegram: Deutsche Justiz wendet Zustellungstrick an https://t.co/dH6Fiq2NJf #Telegram #NetzDG,13,35,2022-03-24T15:51:05.000Z,blue
1514639889970737152,heiseonline,NetzDG: Google macht vor Gericht einen Rückzieher https://t.co/79TOTiU30I #NetzDG #Klage,5,14,2022-04-14T16:21:05.000Z,blue
1512369528403070977,bundesrat,Der #Bundesrat setzt sich auf Initiative von #Sachsen für bessere Bekämpfung von #Hasskriminalität und digitaler Gewalt ein: #Messengerdienste wie #Telegram sollten den Regeln des #NetzDG unterfallen. #BundesratKOMPAKT https://t.co/rgpStUZAXX,5,9,2022-04-08T09:59:28.000Z,blue
1511325284380946437,bundesrat,"Der #Bundesrat stimmt am Freitag über eine Initiative aus #Sachsen ab, die sich für bessere Bekämpfung von #Hasskriminalität in #Messengerdiensten einsetzt. Was die Ausschüsse dazu empfehlen: #BundesratKOMPAKT #NetzDG https://t.co/rgpStUZAXX",5,10,2022-04-05T12:50:01.000Z,blue
1517499205929283584,netzpolitik_org,"Eigentlich sollten soziale Netzwerke und andere Plattformen laut dem NetzDG mutmaßlich strafbare Inhalte direkt ans Bundeskriminalamt melden. Weil das rechtlich auf der Kippe steht, setzt die Behörde jetzt offenbar auf andere Meldestrukturen. https://t.co/9CWXvLOLgF",8,15,2022-04-22T13:42:59.000Z,blue
1518246542976634888,sas_assion,"RT @Telemedicus Neu im Blog: Wochenrückblick: DSA, NetzDG, Bitcoin https://t.co/wb7y3gbHR2",1,0,2022-04-24T15:12:38.000Z,blue
1524089788692934657,gutjahr,"RT @schwarzblond Ja, wir haben mittlerweile das #NetzDG, @RenateKuenast und @HateAid uvm haben viele bahnbrechende Urteile erzielt, es gibt in einigen Bundesländern Schwerpunktstaatsanwaltschaften die sich um #HateSpeech und #digitaleGewalt kümmern.
Aber das Problem ist systematisch. #D64FJE",3,0,2022-05-10T18:11:36.000Z,blue
1532361749181210624,golem,"Facebook, Twitter, Youtube: Justizminister wollen Nichtlöschung von Inhalten bestrafen #DSA #NetzDG https://t.co/Y4AWkVGejp",2,13,2022-06-02T14:01:25.000Z,blue
