tweet_id,user_username,text,source,conversation_id,author_id,created_at,in_reply_to_user_id,lang,possibly_sensitive,user_name,user_protected,user_verified,user_created_at,user_profile_image_url,user_description,user_url,user_pinned_tweet_id,user_location,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,sourcetweet_lang,sourcetweet_author_id,cluster
1206324826698330112,olivergorus,"Herr @c_lindner , Herr @MarcoBuschmann , Sie haben es noch immer nicht fertiggebracht, 25% der Bundestagsabgeordneten zusammenzutrommeln, um gegen das NetzDG die abstrakte Normenkontrolle anzustrengen. Was ist los? Nur Taktik, weil Sie nicht mit der AfD zusammenarbeiten wollen?",Twitter for iPhone,1206324826698330112,18722806,2019-12-15T21:27:05.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,69,218,1,67034,100,17339,984,,,,,,orange
1206304083310764032,olivergorus,"Das haben wir dem verfassungswidrigen NetzDG zu verdanken: Ein nie beleidigender, stets korrekter Rechtsanwalt macht 1 ironischen Scherz (auf eigene Kosten!)  und wird dafür gesperrt. Und das nur, weil sich keine 25% Bundestagsabgeordnete finden, um das BVerfG anzurufen! https://t.co/uqpJU8FMWw",Twitter for iPhone,1206304083310764032,18722806,2019-12-15T20:04:40.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,55,170,4,67034,100,17339,984,,,,,,orange
1206504476590387201,olivergorus,"@nicolabeerfdp @Die_Gruenen @CDU @spdbt @HeikoMaas @fdp @Liberale_News Im letzten Bundestag, als das Gesetz von einem eigentlich nicht beschlussfähigen Parlament durchgewunken wurde, waren FDP und AfD nicht vertreten, darum konnten Sie damals nichts machen.

Aber JETZT sitzen locker 25% Gegner des NetzDG im Bundestag und arbeiten nicht zusammen!",Twitter for iPhone,1206494283504726021,18722806,2019-12-16T09:20:57.000Z,8.286239989216297e+17,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,9,43,0,67034,100,17339,984,,,,,,orange
1206466473599946752,olivergorus,"Die Beschwerde von @nicolabeerfdp weist in die falsche Richtung. Das verfassungswidrige NetzDG ist noch da, weil sich im Bundestag keine 178 Abgeordneten zusammenfinden, um dieses elende Zensurgesetz mit den erforderlichen 25% vor das Bundesverfassungsgericht zu bringen. https://t.co/x50XwiT8kl",Twitter for iPhone,1206466473599946752,18722806,2019-12-16T06:49:57.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,56,158,2,67034,100,17339,984,quoted,1.2063404070445834e+18,".@Twitter erweist der Debatte um #Hatespeech und #NetzDG gerade einen Bärendienst, indem ein intransparenter Algorithmus in den letzten Tagen die Accounts der Polizei NRW &amp; von von Juraprof @Arnd_Diringer blockiert... =D #Totalversagen https://t.co/eJDI2fgjCn @fdp @loadev",de,8.286239989216297e+17,orange
1206574558419009536,olivergorus,"Liebe @IrisEberl , Sie haben 2017 bei der Abstimmung über das #NetzDG in Ihrer letzten Sitzung als Bundestagsabgeordnete GEGEN dieses üble Gesetz gestimmt. Dafür heute nochmal vielen Dank! 
Kennen Sie Kollegen aus der Union, die heute BTA und ebenfalls gegen das Gesetz sind?",Twitter for iPhone,1206574558419009536,18722806,2019-12-16T13:59:26.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,4,21,0,67034,100,17339,984,,,,,,orange
1209015829737738240,handelsblatt,RT @dneuerer Immer weniger #NetzDG-Beschwerden über #Facebook &amp; Co. https://t.co/Bzt2UlMy7m,TweetDeck,1209015829737738240,5776022,2019-12-23T07:40:10.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,5,0,0,233417,4500,373249,694,retweeted,1.2089787647822766e+18,Immer weniger #NetzDG-Beschwerden über #Facebook &amp; Co. https://t.co/Bzt2UlMy7m,de,236077053.0,orange
1209015818010411008,handelsblatt,RT @dneuerer Deutsche Digitalpolitiker fordern europäisches Anti- Hass-Gesetz. https://t.co/Bzt2UlMy7m #netzdg #HateSpeech #netzwerkdurchsetzungsgesetz #hasskriminalität,TweetDeck,1209015818010411008,5776022,2019-12-23T07:40:08.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,3,0,0,233417,4500,373249,694,retweeted,1.2089816383335137e+18,Deutsche Digitalpolitiker fordern europäisches Anti- Hass-Gesetz. https://t.co/Bzt2UlMy7m #netzdg #HateSpeech #netzwerkdurchsetzungsgesetz #hasskriminalität,de,236077053.0,orange
1208968781600624642,handelsblatt,Die Politik zieht eine gemischte Bilanz des Gesetzes gegen Hass im Internet. Aktuelle Zahlen zeigen: Immer weniger Menschen beschweren sich über die Löschpraktiken. https://t.co/LZVeXNhy21,Echobox,1208968781600624642,5776022,2019-12-23T04:33:13.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,3,2,1,233417,4500,373249,694,,,,,,orange
1210925297845121024,olivergorus,"@KHBauer Ich bin komplett gegen das NetzDG, sogar in solchen Fällen.",Twitter for iPhone,1210922844374343681,18722806,2019-12-28T14:07:43.000Z,153165457.0,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,0,0,0,67034,100,17339,984,,,,,,orange
1213158609565057025,olivergorus,"@christophaviv @MarcFelixSerrao @ben_brechtken @ria_schroeder @jungeliberale Richtig. Es fehlt auch ein mutiges Vorgehen gegen das NetzDG, gegen die Zwangs-IHK, gegen die Zwangsgebühr beim ÖRR, gegen die Krake Künstlersozialkasse und dergleichen teure Parafisci.",Twitter for iPhone,1213050341836644353,18722806,2020-01-03T18:02:06.000Z,9.738082851104932e+17,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,0,1,0,67034,100,17339,984,,,,,,orange
1216964923777060864,_donalphonso,"Oh, ""Deutschland muss sterben""-LovebeatsHB wurde bei Twitter gesperrt.

&lt;zyn&gt;Hätte uns doch damals nur jemand gewarnt, dass das NetzDG alle treffen wird!&lt;/zyn&gt;",Twitter Web App,1216964923777060864,99718385,2020-01-14T06:07:02.000Z,,de,False,Don Alphonso,False,True,2009-12-27T14:35:15.000Z,https://pbs.twimg.com/profile_images/1063160272955826176/ScvvgxaR_normal.jpg,"Offizieller Steigbügelausrüster der apokalyptischen Reiter - und der Mann, vor dem Euch Eure grünen Bundestagsvizepräsidentinnen immer gewarnt haben.",https://t.co/y03g2p2yjU,1.1595607461471642e+18,"Tegernsee, Mantua, Donau",55,363,2,71909,407,76396,656,,,,,,orange
1216621484548022272,handelsblatt,RT @dneuerer Bundesamt greift gegen #Facebook &amp; Co. durch: Bisher rund 1.300 Bußgeldverfahren im Rahmen des #NetzDG - und damit mehr als die Bundesregierung erwartet hatte. https://t.co/Atdr1EeaLg,Twitter Web App,1216621484548022272,5776022,2020-01-13T07:22:20.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,3,0,0,233417,4500,373249,694,retweeted,1.2165745147059814e+18,Bundesamt greift gegen #Facebook &amp; Co. durch: Bisher rund 1.300 Bußgeldverfahren im Rahmen des #NetzDG - und damit mehr als die Bundesregierung erwartet hatte. https://t.co/Atdr1EeaLg,de,236077053.0,orange
1217795875386413056,handelsblatt,RT @dneuerer Grüne warnen Justizministerium vor Chaos-Gesetzgebung bei Bekämpfung von #Hasskriminalität. https://t.co/ErK34sjIiY #netzdg,Twitter Web App,1217795875386413056,5776022,2020-01-16T13:08:56.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,4,0,0,233417,4500,373249,694,retweeted,1.2177883750061548e+18,Grüne warnen Justizministerium vor Chaos-Gesetzgebung bei Bekämpfung von #Hasskriminalität. https://t.co/ErK34sjIiY #netzdg,de,236077053.0,orange
1217709065356423168,handelsblatt,RT @dneuerer Justizministerin #Lambrecht löst mit Gesetzentwurf für #NetzDG-Änderungen neuen Streit über Gesetz gegen Hass im Internet aus.  https://t.co/ErK34sjIiY,Twitter Web App,1217709065356423168,5776022,2020-01-16T07:23:59.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,2,0,0,233417,4500,373249,694,retweeted,1.2175856590803313e+18,Justizministerin #Lambrecht löst mit Gesetzentwurf für #NetzDG-Änderungen neuen Streit über Gesetz gegen Hass im Internet aus.  https://t.co/ErK34sjIiY,de,236077053.0,orange
1217708889086595072,handelsblatt,RT @dneuerer #FDP kritisiert Vorpreschen von Justizministerin Lambrecht beim #Netzwerkdurchsetzungsgesetz. https://t.co/PP9Y10Neth #netzdg #HateSpeech #hassimnetz #hass #hasskriminalität f@ManuelHoeferlini,Twitter Web App,1217708889086595072,5776022,2020-01-16T07:23:17.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,4,0,0,233417,4500,373249,694,retweeted,1.21766726241869e+18,#FDP kritisiert Vorpreschen von Justizministerin Lambrecht beim #Netzwerkdurchsetzungsgesetz. https://t.co/PP9Y10Neth #netzdg #HateSpeech #hassimnetz #hass #hasskriminalität f@ManuelHoeferlini,de,236077053.0,orange
1217591535161741313,handelsblatt,Justizministerin Lambrecht will das Netzwerkdurchsetzungsgesetz verbessern und hat jetzt dazu einen Entwurf vorgelegt. Die FDP will das Regelwerk kippen. https://t.co/HuPB6cgOrM,Echobox,1217591535161741313,5776022,2020-01-15T23:36:58.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,4,5,1,233417,4500,373249,694,,,,,,orange
1217143599323893761,Arnd_Diringer,"RT @Loeffel_Abrar @JonasKahl @hwieduwilt @lto_de @Arnd_Diringer @corona100 @joergbreithut @RAStadler @MaPhiMoTo @SDittl @zpoblog @RA_Conrad @EskenSaskia @BMJV_Bund @TwitterDE @spiritlegal @fdp Landgericht Köln
28 O 11/20
Einstweilige Verfügung in Sachen 
@AliCologne
gegen
Twitter International Company 

Verfügungsanspruch: §§ 311 I, 241 II BGB iVm #NetzDG

(erneut begründet das LG Köln, warum eine Anhörung nicht erforderlich war, vgl. hierzu @WRP 12, 2019 Editorial) https://t.co/W1MBiWyApJ",Twitter Web App,1217143599323893761,3467946681,2020-01-14T17:57:02.000Z,,de,False,Arnd Diringer,False,True,2015-08-28T11:39:24.000Z,https://pbs.twimg.com/profile_images/860813216930312192/MRlqIKSx_normal.jpg,"Prof. Dr. jur.
#TeamArbeitsrecht
Mitinitiator @efarbeitsrecht
Beirat @DerBVAU
Kolumnist @WELTAMSONNTAG/@welt
Imp.: https://t.co/ltTzaLNWkk",https://t.co/yFUTT1sgrO,1.5911243749247017e+18,,8,0,0,45570,168,23191,943,retweeted,1.2171392233184092e+18,"@JonasKahl @hwieduwilt @lto_de @Arnd_Diringer @corona100 @joergbreithut @RAStadler @MaPhiMoTo @SDittl @zpoblog @RA_Conrad @EskenSaskia @BMJV_Bund @TwitterDE @spiritlegal @fdp Landgericht Köln
28 O 11/20
Einstweilige Verfügung in Sachen 
@AliCologne
gegen
Twitter International Company 

Verfügungsanspruch: §§ 311 I, 241 II BGB iVm #NetzDG

(erneut begründet das LG Köln, warum eine Anhörung nicht erforderlich war, vgl. hierzu @WRP 12, 2019 Editorial) https://t.co/W1MBiWyApJ",de,1070650592.0,orange
1218463194429165568,hassmelden,"RT @Das_NETTZ Gemeinsam mit @HateAid, #ichbinhier, @hassmelden, @NDMedienmacher und @campact haben wir eine Stellungnahme @BMJV_Bund verfasst zu den geplanten Reformen bzgl. NetzDG, Strafrecht und Telemediengesetz. https://t.co/Mr4y0Tvaqb
#Zivilgesellschaft #Hasskriminalität #Hassrede #nohate https://t.co/fPR6U4alVH",Twitter for Mac,1218463194429165568,1112447681220235264,2020-01-18T09:20:38.000Z,,de,False,Hassmelden | Zentrale Hatespeech-Meldestelle,False,True,2019-03-31T20:12:50.000Z,https://pbs.twimg.com/profile_images/1422103238472605699/4XWeL0GK_normal.jpg,Bundesweit die zentrale Meldestelle für Hatespeech. Strafrechtlich Relevantes wird sicher und anonym stellvertretend für Dich angezeigt.   Im Notfall:  110!,https://t.co/SBpdPSg8MF,1.5200382148825375e+18,Im Internet,12,0,0,1834,80,25537,579,retweeted,1.218213763339432e+18,"Gemeinsam mit @HateAid, #ichbinhier, @hassmelden, @NDMedienmacher und @campact haben wir eine Stellungnahme @BMJV_Bund verfasst zu den geplanten Reformen bzgl. NetzDG, Strafrecht und Telemediengesetz. https://t.co/Mr4y0Tvaqb
#Zivilgesellschaft #Hasskriminalität #Hassrede #nohate https://t.co/fPR6U4alVH",de,9.184472681974333e+17,
1218070790974906368,handelsblatt,RT @dneuerer IT-Verband #Bitkom warnt vor übereiltem Vorgehen bei Änderung des #NetzDG https://t.co/SLXUZAJdCZ,TweetDeck,1218070790974906368,5776022,2020-01-17T07:21:21.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,1,0,0,233417,4500,373248,694,retweeted,1.2180394960564593e+18,IT-Verband #Bitkom warnt vor übereiltem Vorgehen bei Änderung des #NetzDG https://t.co/SLXUZAJdCZ,de,236077053.0,orange
1218070732485353472,handelsblatt,RT @dneuerer f@Bitkomi zum #NetzDG: Gerade bei d hochsensiblen Thema sollten Gesetzesänderungen nicht i Schnelldurchlauf durch die Gesetzgebung gedrückt werden. Am Beginn d Prozesses sollte zunächst gründliche Evaluierung d derzeit gültigen Gesetzes stehen. https://t.co/SLXUZAJdCZ,TweetDeck,1218070732485353472,5776022,2020-01-17T07:21:07.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,1,0,0,233417,4500,373248,694,retweeted,1.21805759450334e+18,f@Bitkomi zum #NetzDG: Gerade bei d hochsensiblen Thema sollten Gesetzesänderungen nicht i Schnelldurchlauf durch die Gesetzgebung gedrückt werden. Am Beginn d Prozesses sollte zunächst gründliche Evaluierung d derzeit gültigen Gesetzes stehen. https://t.co/SLXUZAJdCZ,de,236077053.0,orange
1218015660934074368,handelsblatt,Das Gesetz gegen Hass im Internet soll überarbeitet werden. Digitalverbände unterstützen die Pläne der Regierung. Der Bitkom fordert vorab eine Evaluierung des geltenden NetzDG. https://t.co/BoypPZtaSx,Echobox,1218015660934074368,5776022,2020-01-17T03:42:17.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,0,0,0,233417,4500,373248,694,,,,,,orange
1222184401074839552,bmj_bund,@mrfrgt 2019 gab es keine rechtskräftigen Urteile auf Basis des NetzDG. Das BfJ hat gegen Facebook Ireland Ltd wegen unzureichender Informationen zum Umgang mit Nutzerbeschwerden ein Bußgeld in Höhe von zwei Millionen Euro verhängt. Das Urteil ist aber noch nicht rechtskräftig.,TweetDeck,1222109387604578304,2313799808,2020-01-28T15:47:22.000Z,1.1213780371305103e+18,de,False,Bundesministerium der Justiz,False,True,2014-01-27T15:04:02.000Z,https://pbs.twimg.com/profile_images/1551463392715603969/3Hrf-maw_normal.jpg,Hier twittert das Team des Bundesministeriums der Justiz | https://t.co/bbwVqFlY0u | Netiquette: https://t.co/uDKB0tLHth,https://t.co/FxvVcw9kD0,,Berlin,0,1,0,10050,861,112135,1080,,,,,,red
1222076432005959680,fdp,"#datenschutztag: Zwischen Passwort-Herausgabepflicht, #NetzDG &amp; #Gesichtserkennung müssen wir mehr denn je für Bürgerrechte und Freiheit im Netz aktiv werden. =ª Unterstütze uns dabei, gegen die zunehmende Überwachung zu kämpfen¡https://t.co/w69Q95pf7d =€#dpd20 #Datenschutz https://t.co/P0V7FvRRf5",Twitter Web App,1222076432005959680,39475170,2020-01-28T08:38:21.000Z,,de,False,FDP,False,True,2009-05-12T10:50:27.000Z,https://pbs.twimg.com/profile_images/1542906420705763328/pmRYBlnA_normal.jpg,"News und Updates rund um die Politik der FDP und alles, was die Liberalen bewegt.
Impressum: https://t.co/yVWlhTXf9d
Datenschutz: https://t.co/xg2BYgS8gJ",https://t.co/P5fwsDYPr5,,"Genscher-Haus, Berlin",6,28,0,25623,1606,415193,721,,,,,,orange
1220985803716943872,handelsblatt,RT @dneuerer Union will #Facebook &amp; Co. nicht mehr über strafbare Inhalte entscheiden lassen.  https://t.co/4qjd7VTfk4 #netzdg #hasskriminalität,Twitter Web App,1220985803716943872,5776022,2020-01-25T08:24:35.000Z,,de,False,Handelsblatt,False,True,2007-05-04T21:34:35.000Z,https://pbs.twimg.com/profile_images/1280410506914869249/HauFDfyf_normal.jpg,Deutschlands führende Wirtschafts- und Finanzzeitung. Substanz entscheidet. #Handelsblatt https://t.co/wMfsGGkYpX,https://t.co/9hsm53HbFJ,1.5884396500829798e+18,Düsseldorf,2,0,0,233417,4500,373248,694,retweeted,1.2209753335008666e+18,Union will #Facebook &amp; Co. nicht mehr über strafbare Inhalte entscheiden lassen.  https://t.co/4qjd7VTfk4 #netzdg #hasskriminalität,de,236077053.0,orange
1223672548812034051,cLyppersen,"@NellHitchens @StaffeldtAnke Ich reiche den Tweet einfach über das  Formular bei Twitter ein. Linknund Screenshot habe ich ja.
https://t.co/wvokzCKrlH",Twitter for Android,1223671435446685698,953182921908801536,2020-02-01T18:20:45.000Z,2780805288.0,de,False,suka V. s1 sxhwebenheit (catso) <ú<æ <ê<ú Úâ >£,False,False,2018-01-16T08:31:32.000Z,https://pbs.twimg.com/profile_images/1591806711547023361/hrBEBdDS_normal.jpg,"übelste clankadse wesenheit, dr h.c. gelbe medehure  >À==ø sukerbuka & zemsurminister >Ñ• möckel kÜxhne CFO <} #FCSP #NAFO",,1.573243460789887e+18,susministerium gurkmenistan >,0,3,0,120778,35,7078,1878,,,,,,red
1223554815390863361,Arnd_Diringer,RT @hwieduwilt Ich folge Rechten und habe dort auch Follower - weil ich über NetzDG und AfD schreibe und es mich schlicht interessiert. Möchte dennoch nicht zu einem Scharnier für Rechtsextreme oÄ hochgerechnet werden. Seltsame Kontaktschuldscience. Erinnert an Monty Python. https://t.co/6nV1lEbfck,Twitter Web App,1223554815390863361,3467946681,2020-02-01T10:32:55.000Z,,de,False,Arnd Diringer,False,True,2015-08-28T11:39:24.000Z,https://pbs.twimg.com/profile_images/860813216930312192/MRlqIKSx_normal.jpg,"Prof. Dr. jur.
#TeamArbeitsrecht
Mitinitiator @efarbeitsrecht
Beirat @DerBVAU
Kolumnist @WELTAMSONNTAG/@welt
Imp.: https://t.co/ltTzaLNWkk",https://t.co/yFUTT1sgrO,1.5911243749247017e+18,,74,0,0,45570,168,23191,943,retweeted,1.2235439416577802e+18,Ich folge Rechten und habe dort auch Follower - weil ich über NetzDG und AfD schreibe und es mich schlicht interessiert. Möchte dennoch nicht zu einem Scharnier für Rechtsextreme oÄ hochgerechnet werden. Seltsame Kontaktschuldscience. Erinnert an Monty Python. https://t.co/6nV1lEbfck,de,32374947.0,orange
1222914940496904193,bmj_bund,Mehr Informationen zur Änderungen des #NetzDG: https://t.co/8hfqts6lZ3,Twitter Web App,1222907016311521280,2313799808,2020-01-30T16:10:17.000Z,2313799808.0,de,False,Bundesministerium der Justiz,False,True,2014-01-27T15:04:02.000Z,https://pbs.twimg.com/profile_images/1551463392715603969/3Hrf-maw_normal.jpg,Hier twittert das Team des Bundesministeriums der Justiz | https://t.co/bbwVqFlY0u | Netiquette: https://t.co/uDKB0tLHth,https://t.co/FxvVcw9kD0,,Berlin,1,1,0,10050,861,112135,1080,,,,,,red
1222907016311521280,bmj_bund,"""Ziel des #NetzDG ist es, Hass und Hetze im Netz effektiv und konsequent einzudämmen. Mit der Weiterentwicklung dieses Gesetzes stellen wir klar: Wer im Netz bedroht und beleidigt wird, muss das dem Netzwerk einfach und ohne Aufwand melden können"", so BM Christine Lambrecht. https://t.co/KAoQS2Bgbp",Twitter Web App,1222907016311521280,2313799808,2020-01-30T15:38:47.000Z,,de,False,Bundesministerium der Justiz,False,True,2014-01-27T15:04:02.000Z,https://pbs.twimg.com/profile_images/1551463392715603969/3Hrf-maw_normal.jpg,Hier twittert das Team des Bundesministeriums der Justiz | https://t.co/bbwVqFlY0u | Netiquette: https://t.co/uDKB0tLHth,https://t.co/FxvVcw9kD0,,Berlin,14,16,3,10050,861,112135,1080,,,,,,red
1224970997700407302,_donalphonso,"RT @hwieduwilt Es gibt eine neue Bundesinnenministerin! Aber wer macht jetzt die Arbeit im BMJV? 
Mein Leitartikel zur Reform des #NetzDG, der geplanten Giga-Meinungsdatenbank und 250000 falsch verdächtigte Bürger im Jahr. https://t.co/AuEBGrcSux via @faznet",Twitter Web App,1224970997700407302,99718385,2020-02-05T08:20:19.000Z,,de,False,Don Alphonso,False,True,2009-12-27T14:35:15.000Z,https://pbs.twimg.com/profile_images/1063160272955826176/ScvvgxaR_normal.jpg,"Offizieller Steigbügelausrüster der apokalyptischen Reiter - und der Mann, vor dem Euch Eure grünen Bundestagsvizepräsidentinnen immer gewarnt haben.",https://t.co/y03g2p2yjU,1.1595607461471642e+18,"Tegernsee, Mantua, Donau",52,0,0,71909,407,76396,656,retweeted,1.224967084234498e+18,"Es gibt eine neue Bundesinnenministerin! Aber wer macht jetzt die Arbeit im BMJV? 
Mein Leitartikel zur Reform des #NetzDG, der geplanten Giga-Meinungsdatenbank und 250000 falsch verdächtigte Bürger im Jahr. https://t.co/AuEBGrcSux via @faznet",de,32374947.0,orange
1224841019595927553,olivergorus,"@falanouc Eben gerade nicht! Sie ist aus der Fraktionsdiszoplin ausgeschert und war außerdem eine der wenigen Abgeordneten, die die NetzDG-Abstimmung nicht geschwänzt hat.",Twitter for iPhone,1224835488311398401,18722806,2020-02-04T23:43:50.000Z,25152417.0,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,0,4,0,67034,100,17339,984,,,,,,orange
1224835488311398401,olivergorus,"Falls Sie noch an Resthoffnung leiden, machen Sie sich einfach mal klar, daß Iris Eberl (CSU) die einzige Bundestagsabgeordnete war, die am 30.6.2017 sowohl gegen die Homoehe als auch gegen das NetzDG gestimmt hat. Die einzige!
#Letthatsinkin",Twitter for iPhone,1224835488311398401,18722806,2020-02-04T23:21:51.000Z,,de,False,Oliver Gorus,False,False,2009-01-07T14:34:51.000Z,https://pbs.twimg.com/profile_images/1557054759034576896/pY8liyiQ_normal.jpg,"Familienvater, Unternehmer, Exilschwabe. Liebt ruhige Momente, friedliche Ordnung, schöne Strukturen, individuelle Freiheit. Herausgeber von @dersandwirt",https://t.co/PMasJewPRY,1.0885330525638328e+18,Deutschland,21,120,0,67034,100,17339,984,,,,,,orange
